age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,non_zero_capital_gain,non_zero_capital_loss
31-50,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,Male,3674,0,31-50,United-States,<=50K,3674,
17-30,Local-gov,12,Never-married,Adm-clerical,Not-in-family,White,Male,3674,0,31-50,United-States,<=50K,3674,
31-50,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,3674,0,11-30,United-States,<=50K,3674,
31-50,Private,2,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,31-50,Other,<=50K,3674,
17-30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,3674,0,31-50,United-States,<=50K,3674,
51-70,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,31-50,United-States,<=50K,3471,
70+,Private,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,31-50,United-States,<=50K,3471,
51-70,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3471,0,31-50,United-States,<=50K,3471,
51-70,Local-gov,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,31-50,United-States,<=50K,3471,
70+,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,31-50,Other,<=50K,3471,
31-50,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3471,0,31-50,United-States,<=50K,3471,
70+,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,11-30,United-States,<=50K,3471,
51-70,Federal-gov,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3471,0,31-50,United-States,<=50K,3471,
31-50,Private,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,31-50,Other,<=50K,3464,
31-50,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3464,0,11-30,United-States,<=50K,3464,
31-50,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3464,0,11-30,United-States,<=50K,3464,
17-30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
17-30,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
17-30,Private,9,Married-civ-spouse,Sales,Wife,White,Female,3464,0,31-50,United-States,<=50K,3464,
31-50,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3464,0,11-30,United-States,<=50K,3464,
51-70,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,3464,0,70+,Other,<=50K,3464,
31-50,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,31-50,Other,<=50K,3464,
31-50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,31-50,United-States,<=50K,3464,
31-50,Private,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464,0,31-50,United-States,<=50K,3464,
51-70,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464,0,31-50,United-States,<=50K,3464,
31-50,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,0-10,United-States,<=50K,3456,
70+,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,31-50,United-States,<=50K,3456,
70+,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3432,0,11-30,United-States,<=50K,3432,
51-70,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3432,0,31-50,United-States,<=50K,3432,
70+,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3432,0,11-30,United-States,<=50K,3432,
51-70,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3432,0,11-30,United-States,<=50K,3432,
17-30,Private,11,Never-married,Prof-specialty,Own-child,White,Female,3418,0,31-50,United-States,<=50K,3418,
31-50,Private,6,Separated,Other-service,Unmarried,White,Female,3418,0,31-50,United-States,<=50K,3418,
17-30,Private,12,Divorced,Sales,Unmarried,White,Female,3418,0,31-50,United-States,<=50K,3418,
17-30,Private,10,Never-married,Sales,Own-child,Black,Female,3418,0,11-30,United-States,<=50K,3418,
17-30,Private,7,Divorced,Prof-specialty,Not-in-family,White,Female,3418,0,31-50,United-States,<=50K,3418,
17-30,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
51-70,Private,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,5,Married-civ-spouse,Other-service,Wife,Black,Female,3411,0,31-50,United-States,<=50K,3411,
51-70,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
51-70,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3411,0,31-50,United-States,<=50K,3411,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
17-30,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,3411,0,31-50,Other,<=50K,3411,
31-50,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
17-30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
17-30,Private,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,3411,0,31-50,Other,<=50K,3411,
51-70,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3411,0,31-50,Other,<=50K,3411,
51-70,Self-emp-not-inc,5,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,31-50,Other,<=50K,3411,
51-70,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3411,0,11-30,United-States,<=50K,3411,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,11-30,United-States,<=50K,3411,
51-70,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,3411,0,31-50,Other,<=50K,3411,
17-30,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,51-70,Other,<=50K,3411,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,31-50,United-States,<=50K,3411,
51-70,Private,10,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Federal-gov,9,Never-married,Transport-moving,Not-in-family,Black,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,10,Never-married,Adm-clerical,Own-child,White,Female,3325,0,51-70,Other,<=50K,3325,
31-50,Private,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
51-70,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,11-30,United-States,<=50K,3325,
17-30,Federal-gov,10,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,3325,0,31-50,Other,<=50K,3325,
31-50,Self-emp-inc,13,Never-married,Sales,Not-in-family,White,Male,3325,0,51-70,United-States,<=50K,3325,
31-50,Private,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Transport-moving,Not-in-family,White,Male,3325,0,51-70,United-States,<=50K,3325,
17-30,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,State-gov,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,10,Never-married,Other-service,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3325,0,51-70,United-States,<=50K,3325,
51-70,Private,10,Divorced,Prof-specialty,Unmarried,White,Male,3325,0,31-50,United-States,<=50K,3325,
51-70,Local-gov,15,Never-married,Prof-specialty,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,13,Never-married,Tech-support,Not-in-family,White,Male,3325,0,51-70,United-States,<=50K,3325,
17-30,Private,13,Never-married,Sales,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Other-service,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,10,Never-married,Prof-specialty,Not-in-family,Black,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Sales,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,11,Divorced,Tech-support,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Sales,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,13,Never-married,Sales,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,13,Never-married,Sales,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
17-30,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Self-emp-not-inc,10,Divorced,Sales,Not-in-family,White,Female,3325,0,51-70,United-States,<=50K,3325,
31-50,Self-emp-inc,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Never-married,Prof-specialty,Own-child,White,Male,3325,0,31-50,United-States,<=50K,3325,
17-30,Private,13,Never-married,Tech-support,Own-child,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,10,Divorced,Transport-moving,Own-child,White,Male,3325,0,51-70,United-States,<=50K,3325,
17-30,Private,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,0-10,United-States,<=50K,3325,
31-50,Local-gov,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
31-50,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
51-70,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,31-50,United-States,<=50K,3325,
31-50,State-gov,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,31-50,United-States,<=50K,3325,
51-70,Private,10,Separated,Adm-clerical,Other-relative,White,Male,3325,0,31-50,United-States,<=50K,3325,
51-70,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Female,3273,0,11-30,United-States,<=50K,3273,
51-70,Federal-gov,11,Widowed,Other-service,Unmarried,Black,Female,3273,0,31-50,United-States,<=50K,3273,
51-70,Local-gov,16,Divorced,Prof-specialty,Not-in-family,White,Female,3273,0,31-50,United-States,<=50K,3273,
70+,Federal-gov,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,31-50,United-States,<=50K,3273,
51-70,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,31-50,United-States,<=50K,3273,
51-70,Self-emp-not-inc,6,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3273,0,31-50,United-States,<=50K,3273,
51-70,Private,10,Married-civ-spouse,Sales,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,Other,<=50K,3137,
31-50,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,10,Married-civ-spouse,Tech-support,Husband,Black,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3137,0,70+,Other,<=50K,3137,
51-70,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
17-30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,Other,<=50K,3137,
51-70,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
17-30,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,51-70,United-States,<=50K,3137,
17-30,Private,11,Married-civ-spouse,Other-service,Other-relative,White,Female,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3137,0,11-30,United-States,<=50K,3137,
31-50,Private,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3137,0,31-50,United-States,<=50K,3137,
51-70,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,31-50,Other,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
51-70,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3137,0,31-50,United-States,<=50K,3137,
51-70,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,31-50,Other,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Local-gov,9,Married-civ-spouse,Other-service,Other-relative,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,11-30,United-States,<=50K,3137,
51-70,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
51-70,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,31-50,Other,<=50K,3137,
31-50,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,11,Married-civ-spouse,Sales,Husband,White,Male,3137,0,51-70,Other,<=50K,3137,
31-50,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,31-50,United-States,<=50K,3137,
31-50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
17-30,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
51-70,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
31-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
51-70,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,31-50,United-States,>50K,3103,
